Date,Close
2008-01-07,1.0
2008-01-08,1.001939244882308
2008-01-09,1.0068004560051922
2008-01-10,0.9922458489842068
2008-01-11,0.9731210353233912
2008-01-15,0.9635931099786322
2008-01-16,0.9313101880691067
2008-01-17,0.950546729631401
2008-01-18,0.9559147911909123
2008-01-21,0.9189955283905871
2008-01-22,0.8670740057500875
2008-01-23,0.8847291821704825
2008-01-24,0.9029161272550796
2008-01-25,0.9399064407406447
2008-01-28,0.9025802698520505
2008-01-29,0.9295413300364854
2008-01-30,0.9203120193689787
2008-01-31,0.9373761622689036
2008-02-01,0.9308033376324795
2008-02-04,0.9558051509344131
2008-02-05,0.9479295740400375
2008-02-06,0.9033616249146079
2008-02-07,0.9108034225327085
2008-02-08,0.8977066669231719
2008-02-12,0.8980321529953188
2008-02-13,0.9012278831312907
2008-02-14,0.9397195539648712
2008-02-15,0.9394512451729756
2008-02-18,0.9403367854574946
2008-02-19,0.9487854144162226
2008-02-20,0.9179217544158492
2008-02-21,0.943983535595325
2008-02-22,0.9310309017624177
2008-02-25,0.9595891535231342
2008-02-26,0.953392796336111
2008-02-27,0.967639158079496
2008-02-28,0.960343569951967
2008-02-29,0.9381037073718047
2008-03-03,0.8959784189369225
2008-03-04,0.8959853555704538
2008-03-05,0.8945908772043281
2008-03-06,0.9113737133914143
2008-03-07,0.8815389745147667
2008-03-10,0.8642520491656626
2008-03-11,0.8729517461907025
2008-03-12,0.8869408440337411
2008-03-13,0.85744613805697
2008-03-14,0.8442162382545605
2008-03-17,0.8129008847606244
2008-03-18,0.8250832083535607
2008-03-19,0.8455155559530868
2008-03-21,0.8608342773800086
2008-03-24,0.8606632170386176
2008-03-25,0.8789473432659265
2008-03-26,0.8762860756230477
2008-03-27,0.8692484248875693
2008-03-28,0.884136801666604
2008-03-31,0.8637975943974905
2008-04-01,0.8728234509863814
2008-04-02,0.9095765698106231
2008-04-03,0.9234063929343539
2008-04-04,0.9167390137452791
2008-04-07,0.9275669302113059
2008-04-08,0.9137880884648291
2008-04-09,0.9042339652168796
2008-04-10,0.8927454461441368
2008-04-11,0.9188431230659808
2008-04-14,0.8908289643987053
2008-04-15,0.8958681051887191
2008-04-16,0.9065952711990978
2008-04-17,0.9239856409017038
2008-04-18,0.9293751186146834
2008-04-21,0.9445538265229937
2008-04-22,0.9342970090919253
2008-04-23,0.9364582956239155
2008-04-24,0.9338177034039711
2008-04-25,0.9560651088015761
2008-04-28,0.9581960893792468
2008-04-30,0.9551355238422975
2008-05-01,0.9494026459088459
2008-05-02,0.9688777291158719
2008-05-07,0.9725479832590389
2008-05-08,0.9615676614684059
2008-05-09,0.9417118680073386
2008-05-12,0.9477820177039832
2008-05-13,0.9622897515367693
2008-05-14,0.9736561713081886
2008-05-15,0.9828413698552171
2008-05-16,0.9806166428321853
2008-05-19,0.9840737450575585
2008-05-20,0.9765208929607203
2008-05-21,0.9603980533343646
2008-05-22,0.9639951690783493
2008-05-23,0.9663219935404372
2008-05-26,0.9441152655659597
2008-05-27,0.9581229509800645
2008-05-28,0.9454428014359004
2008-05-29,0.9740644263109028
2008-05-30,0.988827336330093
2008-06-02,0.995833940242792
2008-06-03,0.9799055975864082
2008-06-04,0.995518825639453
2008-06-05,0.9890052659972226
2008-06-06,0.9992338652568767
2008-06-09,0.9779891158409768
2008-06-10,0.9669405719475062
2008-06-11,0.9781339783481403
2008-06-12,0.9577981383996219
2008-06-13,0.963669009583461
2008-06-16,0.9899190244531559
2008-06-17,0.9895052470391483
2008-06-18,0.9967084357047247
2008-06-19,0.9744575283019759
2008-06-20,0.9614863067600767
2008-06-23,0.9556513313875686
2008-06-24,0.9551058240029264
2008-06-25,0.9537514168760167
2008-06-26,0.9532273257827688
2008-06-27,0.9340584001394008
2008-06-30,0.9297150842067674
2008-07-01,0.9284613601587501
2008-07-02,0.9162666447598191
2008-07-03,0.914820511593698
2008-07-04,0.9129232909110373
2008-07-07,0.9213471363957015
2008-07-08,0.8988003754523844
2008-07-09,0.9001127583796468
2008-07-10,0.9011527243259587
2008-07-11,0.8992548975973121
2008-07-14,0.8972184041955366
2008-07-15,0.8795914459465559
2008-07-16,0.8800217906634058
2008-07-17,0.8887904505907801
2008-07-18,0.8829803260690914
2008-07-22,0.9092731060758561
2008-07-23,0.9180982698607406
2008-07-24,0.9381237093030349
2008-07-25,0.9196037353978109
2008-07-28,0.9209154447644062
2008-07-29,0.90751387857462
2008-07-30,0.9218815988887946
2008-07-31,0.9225036119242513
2008-08-01,0.90304092052322
2008-08-04,0.8919096076991819
2008-08-05,0.8906324470225837
2008-08-06,0.9140956602507252
2008-08-07,0.9051374196497234
2008-08-08,0.9081317834899847
2008-08-11,0.9262345453528132
2008-08-12,0.9174548405338897
2008-08-13,0.8981073118006507
2008-08-14,0.8935385195209845
2008-08-15,0.8978563110421315
2008-08-18,0.9079276559886275
2008-08-19,0.8872111732317863
2008-08-20,0.8862898719584102
2008-08-21,0.8794294100905645
2008-08-22,0.8734868821754996
2008-08-25,0.8881497825385387
2008-08-26,0.881256927002431
2008-08-27,0.8794811322673154
2008-08-28,0.8805355777335644
2008-08-29,0.9015430651113853
2008-09-01,0.885082280368058
2008-09-02,0.8695856292740066
2008-09-03,0.8751109450777131
2008-09-04,0.8660126908891369
2008-09-05,0.8421908571210897
2008-09-08,0.8706193993173212
2008-09-09,0.8551848417998658
2008-09-10,0.8514594307825971
2008-09-11,0.8346235255043145
2008-09-12,0.8423652847830758
2008-09-16,0.8006399676650053
2008-09-17,0.8102996229114362
2008-09-18,0.792335460344981
2008-09-19,0.822097128199202
2008-09-22,0.8338021665792968
2008-09-24,0.8354876494974391
2008-09-25,0.8280051745941367
2008-09-26,0.8201868422878053
2008-09-29,0.8098734537603969
2008-09-30,0.7765126497560414
2008-10-01,0.7839881879568495
2008-10-02,0.7692646083084157
2008-10-03,0.7543258562670755
2008-10-06,0.7222546720531057
2008-10-07,0.7003803667843062
2008-10-08,0.6346876798993208
2008-10-09,0.6315271046372576
2008-10-10,0.5707666122526035
2008-10-14,0.6515318687945433
2008-10-15,0.6584212223255075
2008-10-16,0.5833192746997361
2008-10-17,0.5995510811598499
2008-10-20,0.6210516128771022
2008-10-21,0.6417860098512312
2008-10-22,0.5982318289068488
2008-10-23,0.5834937697384779
2008-10-24,0.5275027623685334
2008-10-27,0.4939743663740342
2008-10-28,0.5256297191829135
2008-10-29,0.566316484645873
2008-10-30,0.6227184408474227
2008-10-31,0.5914934664092897
2008-11-04,0.6285692426543134
2008-11-05,0.6566123603614629
2008-11-06,0.6137104984068568
2008-11-07,0.5919085907377427
2008-11-10,0.6262817486319444
2008-11-11,0.6075148820882934
2008-11-12,0.5996675907420876
2008-11-13,0.5681605014148634
2008-11-14,0.5835909508122268
2008-11-17,0.5877418575577935
2008-11-18,0.5743513361905934
2008-11-19,0.5705452440256626
2008-11-20,0.5312239978889546
2008-11-21,0.5455510408489646
2008-11-25,0.5740423501134962
2008-11-26,0.5664074698855875
2008-11-27,0.5774532525044488
2008-11-28,0.5870308123120163
2008-12-01,0.5790966439151511
2008-12-02,0.5423028813906411
2008-12-03,0.5519859733346159
2008-12-04,0.5464786053331306
2008-12-05,0.5460144527257806
2008-12-08,0.574395448242109
2008-12-09,0.5790035708925314
2008-12-10,0.5972353014513853
2008-12-11,0.6013944245060989
2008-12-12,0.5679695065189978
2008-12-15,0.5975401121005977
2008-12-16,0.5908754941171694
2008-12-17,0.5939443432710585
2008-12-18,0.597717368344986
2008-12-19,0.5922892336150284
2008-12-22,0.6016172069552779
2008-12-24,0.5873639085093988
2008-12-25,0.5930464786262634
2008-12-26,0.6027026318675507
2008-12-29,0.6032302250349051
2008-12-30,
2009-01-05,0.6236398094285915
2009-01-06,0.6262410712777797
2009-01-07,0.63716482190311
2009-01-08,0.6121436801616502
2009-01-09,0.6094113619024945
2009-01-13,0.5802476643402005
2009-01-14,0.5819400166530444
2009-01-15,0.5533107479989101
2009-01-16,0.5675750576134792
2009-01-19,0.5694163131768231
2009-01-20,0.5562402907108253
2009-01-21,0.5449200370509675
2009-01-22,0.5552713753807902
2009-01-23,0.5341349193069441
2009-01-26,0.5297826799885261
2009-01-27,0.5559147709847819
2009-01-28,0.5590332882553759
2009-01-29,0.56902947439654
2009-01-30,0.5512928759600229
2009-02-02,0.5430125123452172
2009-02-03,0.5396698657109988
2009-02-04,0.5543886300247771
2009-02-05,0.5482309297857689
2009-02-06,0.5569871643222152
2009-02-09,0.5495674227643536
2009-02-10,0.5479750801076607
2009-02-12,0.5313839796848999
2009-02-13,0.5364899956633058
2009-02-16,0.5344742114073239
2009-02-17,0.5272565432907735
2009-02-18,0.5195968457969791
2009-02-19,0.5211974720706116
2009-02-20,0.5114550815475096
2009-02-23,0.508681412442485
2009-02-24,0.5012609974618821
2009-02-25,0.514547400983876
2009-02-26,0.514320510345642
2009-02-27,0.5219402039080131
2009-03-02,0.5020602666727643
2009-03-03,0.49858248909341957
2009-03-04,0.5028057597158123
2009-03-05,0.5126350610124331
2009-03-06,0.4946778014945758
2009-03-09,0.48867318000291504
2009-03-10,0.48653189533319213
2009-03-11,0.5086786512368384
2009-03-12,0.49641221172992617
2009-03-13,0.5219995025561032
2009-03-16,0.5313005372626283
2009-03-17,0.5481950677662597
2009-03-18,0.5497839757256018
2009-03-19,0.5479764607449654
2009-03-23,0.5665668118437251
2009-03-24,0.5853777904388916
2009-03-25,0.5848047383055763
2009-03-26,0.5955863876983526
2009-03-27,0.594940870726522
2009-03-30,0.567983986038935
2009-03-31,0.5592567105423627
2009-04-01,0.5759719643954562
2009-04-02,0.6013413553459396
2009-04-03,0.6034143506050321
2009-04-06,0.6108685399601647
2009-04-07,0.609138944921544
2009-04-08,0.5927368190574619
2009-04-09,0.6148773453352515
2009-04-10,0.618191066721418
2009-04-13,0.6154545729654145
2009-04-14,0.6098168556995622
2009-04-15,0.6029398939056297
2009-04-16,0.6037881241565791
2009-04-17,0.6142925749566087
2009-04-20,0.6154766626105871
2009-04-21,0.6007586053734464
2009-04-22,0.6018599240968574
2009-04-23,0.6101154704457773
2009-04-24,0.6005282800378616
2009-04-27,0.6017937224001694
2009-04-28,0.5857549986188265
2009-04-30,0.6088224160270038
2009-05-01,0.6191054986000926
2009-05-07,0.6472651258894799
2009-05-08,0.6505153394078494
2009-05-11,0.6518360059520515
2009-05-12,0.6412591575523366
2009-05-13,0.6441473157644867
2009-05-14,0.6271300461906865
2009-05-15,0.6389426370443752
2009-05-18,0.6233343253566378
2009-05-19,0.6406853646195244
2009-05-20,0.6444334713969144
2009-05-21,0.63888269862744
2009-05-22,0.6362386043333892
2009-05-25,0.6445962481213656
2009-05-26,0.6421004510318289
2009-05-27,0.6509249413250092
2009-05-28,0.6517952612211313
2009-05-29,0.6566992374810853
2009-06-01,0.6674057280685296
2009-06-02,0.6692373531004882
2009-06-03,0.6718138314066499
2009-06-04,0.6667995414674555
2009-06-05,0.67363030349593
2009-06-08,0.6803624700904918
2009-06-09,0.6749275334115512
2009-06-10,0.6890421651843015
2009-06-11,0.6883414913383693
2009-06-12,0.6989955863263213
2009-06-15,0.6923647763023562
2009-06-16,0.6725869028522673
2009-06-17,0.6786535504748056
2009-06-18,0.6691966758152864
2009-06-19,0.6748888764635362
2009-06-22,0.677648065979661
2009-06-23,0.6585688460383174
2009-06-24,0.6613763231028053
2009-06-25,0.6755661136808875
2009-06-26,0.6811734576156645
2009-06-29,0.6746964672764696
2009-06-30,0.6867629547788723
2009-07-01,0.6854864002861856
2009-07-02,0.681087994856206
2009-07-03,0.6769446983048378
2009-07-06,0.6676209003924731
2009-07-07,0.6653396022041386
2009-07-08,0.6496822621685412
2009-07-09,0.6407384337107209
2009-07-10,0.6404778024208165
2009-07-13,0.6241370292648707
2009-07-14,0.6387212688174343
2009-07-15,0.6392343824648516
2009-07-16,0.6444004042369481
2009-07-17,0.6479285571475611
2009-07-21,0.6656312802478596
2009-07-22,0.6705373442217558
2009-07-23,0.6753495944424984
2009-07-24,0.6858050169636309
2009-07-27,0.6957432850250467
2009-07-28,0.6956467100662462
2009-07-29,0.6974383985435372
2009-07-30,0.7010223817509932
2009-07-31,0.714237061165006
2009-08-03,0.7139363587048484
2009-08-04,0.7154907852130231
2009-08-05,0.7070442438992747
2009-08-06,0.7163928253546659
2009-08-07,0.718047935010696
2009-08-10,0.72578349838646
2009-08-11,0.7300040414571025
2009-08-12,0.719627885861394
2009-08-13,0.7252959764583217
2009-08-14,0.7308226391764736
2009-08-17,0.7081531728168841
2009-08-18,0.7092806893055598
2009-08-19,0.7036974554221049
2009-08-20,0.7160701004881656
2009-08-21,0.7060560001297136
2009-08-24,0.7296999042995943
2009-08-25,0.7239284367259203
2009-08-26,0.7337452789087537
2009-08-27,0.7223153513385004
2009-08-28,0.7264648437239032
2009-08-31,0.7235953404595751
2009-09-02,0.7089703562450541
2009-09-03,0.7044311964280033
2009-09-04,0.7025326962766154
2009-09-07,0.7117620068751593
2009-09-08,0.7167473377744796
2009-09-09,0.7111550794056253
2009-09-10,0.7250531920089494
2009-09-11,0.7202713151192821
2009-09-14,0.7035636377375277
2009-09-15,0.7046367382205616
2009-09-16,0.7083020760673839
2009-09-17,0.7202347459541725
2009-09-18,0.7151825398664599
2009-09-21,
2009-09-24,0.7271599952275051
2009-09-25,0.7079718084524037
2009-09-28,0.6902855178324736
2009-09-29,0.6965391196075409
2009-09-30,0.6988169831674875
2009-10-01,0.6881559514770412
2009-10-02,0.6711380084115369
2009-10-05,0.667180925144238
2009-10-06,0.6683746433985646
2009-10-07,0.675808830753504
2009-10-08,0.6780756494908642
2009-10-09,0.6907593010401718
2009-10-13,0.6949087934945374
2009-10-14,0.6937812770058618
2009-10-15,0.706087046952493
2009-10-16,0.7073910788170973
2009-10-19,0.7059394232396831
2009-10-20,0.7128584766100184
2009-10-21,0.7126205410802353
2009-10-22,0.7080538365834742
2009-10-23,0.709144851214833
2009-10-26,0.7146363590590764
2009-10-27,0.7042808788863023
2009-10-28,0.6948046757182943
2009-10-29,0.6821189363171185
2009-10-30,0.6920248107102722
2009-11-02,0.6760398968885856
2009-11-04,0.67889215942733
2009-11-05,0.6701428953162373
2009-11-06,0.6751019610045745
2009-11-09,0.6764564355082398
2009-11-10,0.680714221304659
2009-11-11,0.6807796822018501
2009-11-12,0.6761461024477341
2009-11-13,0.6737889046545708
2009-11-16,0.675228168563916
2009-11-17,0.6710041907959227
2009-11-18,0.6673401998635458
2009-11-19,0.6585591481301767
2009-11-20,0.6549875567287153
2009-11-24,0.6483602487098937
2009-11-25,0.6511228729233691
2009-11-26,0.6470954798392902
2009-11-27,0.6262879444659788
2009-11-30,0.6444962384652145
2009-12-01,0.6601267071748801
2009-12-02,0.6626604204129348
2009-12-03,0.6880890763576119
2009-12-04,0.6911868845513751
2009-12-07,0.7011871788126313
2009-12-08,0.6993162234099164
2009-12-09,0.6899545094179965
2009-12-10,0.6801687139889797
2009-12-11,0.6970680596893408
2009-12-14,0.696917001348143
2009-12-15,0.695386078776342
2009-12-16,0.701863742607241
2009-12-17,0.7009251333004887
2009-12-18,0.6994251901747115
2009-12-21,0.7022816282103035
2009-12-22,0.7156990881422651
2009-12-24,0.7266565794882285
2009-12-25,0.7237456580702389
2009-12-28,0.7333673972371146
2009-12-29,0.7336314631554068
2009-12-30,0.7273131413516082
2010-01-04,0.7347852448550656
2010-01-05,0.7366500044237461
2010-01-06,0.7400719517062476
2010-01-07,0.7366382861094555
2010-01-08,0.7446835091229839
2010-01-12,0.750257045029335
2010-01-13,0.7403188442757119
2010-01-14,0.7522252490204802
2010-01-15,0.7573574627641507
2010-01-18,0.7485978272532129
2010-01-19,0.7423787743060684
2010-01-20,0.7404905107320515
2010-01-21,0.7495171081204393
2010-01-22,0.7303550518717729
2010-01-25,0.724985643397816
2010-01-26,0.7120612950441157
2010-01-27,0.7070131971454582
2010-01-28,0.7181996668435979
2010-01-29,0.7032864392137439
2010-02-01,0.703767765238885
2010-02-02,0.715220456014978
2010-02-03,0.7175127990258987
2010-02-04,0.7141784696625163
2010-02-05,0.6935661046819183
2010-02-08,0.6863064122967577
2010-02-09,0.6850016395636936
2010-02-10,0.6871456853701003
2010-02-12,0.6959867429661231
2010-02-15,0.6905462164991336
2010-02-16,0.6919910027508092
2010-02-17,0.7107889160482768
2010-02-18,0.7127792096845944
2010-02-19,0.698151464195464
2010-02-22,0.7172465780169085
2010-02-23,0.7139108342933622
2010-02-24,0.7033409225961416
2010-02-25,0.6966604781783307
2010-02-26,0.6983204367539497
2010-03-01,0.7014947506674902
2010-03-02,0.7049277428415411
2010-03-03,0.7070862681678848
2010-03-04,0.6996782786471729
2010-03-05,0.7150735731016649
2010-03-08,0.7300357617026232
2010-03-09,0.7287758418205715
2010-03-10,0.7285185778512623
2010-03-11,0.7354859187009978
2010-03-12,0.7414380772164106
2010-03-15,0.741487778987012
2010-03-16,0.7394002369001897
2010-03-17,0.7480392547087975
2010-03-18,0.7409395103967232
2010-03-19,0.7465040893323561
2010-03-23,0.7430166811526633
2010-03-24,0.7458358764624787
2010-03-25,0.7467888979813756
2010-03-26,0.7583415984136196
2010-03-29,0.7576588387849752
2010-03-30,0.7652909577382745
2010-03-31,0.7647944787704551
2010-04-01,0.7754464859755018
2010-04-02,0.7783215116511232
2010-04-05,0.7819910249947933
2010-04-06,0.778061553852923
2010-04-07,0.7787863377501775
2010-04-08,0.7701914993008776
2010-04-09,0.7726837943852709
2010-04-12,0.7759637077430113
2010-04-13,0.7697108467674408
2010-04-14,0.7727224513332858
2010-04-15,0.7774732814001737
2010-04-16,0.7656385335245569
2010-04-19,0.7523004077568491
2010-04-20,0.7517425087041381
2010-04-21,0.764802021587898
2010-04-22,0.7550810135643681
2010-04-23,0.752692836325181
2010-04-26,0.7700252879480386
2010-04-27,0.7732575872491201
2010-04-28,0.7534052284854036
2010-04-30,0.7625504232389345
2010-05-06,0.737605854525045
2010-05-07,0.7147721971498031
2010-05-10,0.7262276490625797
2010-05-11,0.7179796455311027
2010-05-12,0.7168024945796184
2010-05-13,0.7324239389418103
2010-05-14,0.7215250391672993
2010-05-17,0.7058877010629321
2010-05-18,0.7063621576933716
2010-05-19,0.7025140412598306
2010-05-20,0.6917192592615629
2010-05-21,0.674770279098393
2010-05-24,0.6729676131063086
2010-05-25,0.6523814458909754
2010-05-26,0.6567102823036716
2010-05-27,0.6647830500658729
2010-05-28,0.6732834685781075
2010-05-31,0.673677917483626
2010-06-01,0.6697559891591987
2010-06-02,0.6622673183528989
2010-06-03,0.6837113463505669
2010-06-04,0.6828148286202173
2010-06-07,0.6565819870993506
2010-06-08,0.6577640543471793
2010-06-09,0.6509497922447913
2010-06-10,0.6580888669276219
2010-06-11,0.6693022078827306
2010-06-14,0.6813431036658545
2010-06-15,0.6818975680901777
2010-06-16,0.6942599092021117
2010-06-17,0.6895876725689436
2010-06-18,0.6892855557486222
2010-06-21,0.7060428675931849
2010-06-22,0.6974142211154593
2010-06-23,0.6843671673454866
2010-06-24,0.6846871310063405
2010-06-25,0.6715249145685755
2010-06-28,0.6685222671113745
2010-06-29,0.6600211751074357
2010-06-30,0.6470540616856286
2010-07-01,0.6338793861340764
2010-07-02,0.6347145511562897
2010-07-05,0.6390640629229576
2010-07-06,0.6439783432060009
2010-07-07,0.6399516236136261
2010-07-08,0.6576123224453144
2010-07-09,0.6610315085911324
2010-07-12,0.6584654016848156
2010-07-13,0.6577150933760749
2010-07-14,0.6755081956011392
2010-07-15,0.667942278275565
2010-07-16,0.6488278360835573
2010-07-21,0.6398950524483233
2010-07-22,0.6358986388102682
2010-07-23,0.6503863707118241
2010-07-26,0.6553999871593145
2010-07-27,0.6549303120717084
2010-07-28,0.6726137741092363
2010-07-29,0.6686656479505813
2010-07-30,0.6577198749878712
2010-08-02,0.6599963241876537
2010-08-03,0.6685270487231707
2010-08-04,0.6544124168814577
2010-08-05,0.66576233672679
2010-08-06,0.664948587927008
2010-08-09,0.6601467091061104
2010-08-10,0.6586681148949718
2010-08-11,0.6408618799954531
2010-08-12,0.6353269336603613
2010-08-13,0.6381454555474354
2010-08-16,0.634229049634301
2010-08-17,0.6318160215442948
2010-08-18,0.6372544602283788
2010-08-19,0.6456775649135463
2010-08-20,0.6330366783633828
