Date,close
2008/1/2,1
2008/1/3,1.002656983
2008/1/4,1.002479851
2008/1/7,1.005756797
2008/1/8,1.005136835
2008/1/9,0.99521743
2008/1/10,0.998140112
2008/1/11,0.999380037
2008/1/14,0.999114339
2008/1/15,1.000088566
2008/1/16,0.999911434
2008/1/17,0.999202905
2008/1/18,0.999291471
2008/1/21,1.002125587
2008/1/22,1.001328492
2008/1/23,1.001771322
2008/1/24,1.002834116
2008/1/25,1.001771322
2008/1/28,1.001328492
2008/1/29,1.003808343
2008/1/30,1.010893632
2008/1/31,1.013019219
2008/2/1,1.018510318
2008/2/4,1.020635905
2008/2/5,1.026304136
2008/2/13,1.030732442
2008/2/14,1.031618103
2008/2/15,1.034895049
2008/2/18,1.033212293
2008/2/19,1.032858029
2008/2/20,1.02940395
2008/2/21,1.02780976
2008/2/22,1.027101231
2008/2/25,1.027012665
2008/2/26,1.027986892
2008/2/27,1.027898326
2008/2/28,1.030909574
2008/2/29,1.032946595
2008/3/3,1.032946595
2008/3/4,1.033123727
2008/3/5,1.035160747
2008/3/6,1.035249314
2008/3/7,1.03533788
2008/3/10,1.036577805
2008/3/11,1.038083429
2008/3/12,1.037640599
2008/3/13,1.032326632
2008/3/14,1.032946595
2008/3/17,1.032946595
2008/3/18,1.032503764
2008/3/19,1.03374369
2008/3/20,1.034717917
2008/3/21,1.03852626
2008/3/24,1.04446019
2008/3/25,1.047471437
2008/3/26,1.050216987
2008/3/27,1.05083695
2008/3/28,1.049419892
2008/3/31,1.051899743
2008/4/1,1.050039855
2008/4/2,1.051368346
2008/4/3,1.051368346
2008/4/7,1.04924276
2008/4/8,1.048445665
2008/4/9,1.049862723
2008/4/10,1.048888495
2008/4/11,1.048534231
2008/4/14,1.04968559
2008/4/15,1.049331326
2008/4/16,1.049065627
2008/4/17,1.048534231
2008/4/18,1.046585776
2008/4/21,1.046851475
2008/4/22,1.047382871
2008/4/23,1.047028607
2008/4/24,1.045611549
2008/4/25,1.045434417
2008/4/28,1.045522983
2008/4/29,1.046231512
2008/4/30,1.045522983
2008/5/5,1.046231512
2008/5/6,1.046142946
2008/5/7,1.046320078
2008/5/8,1.046231512
2008/5/9,1.045965813
2008/5/12,1.046408644
2008/5/13,1.046585776
2008/5/14,1.046320078
2008/5/15,1.045611549
2008/5/16,1.045611549
2008/5/19,1.045434417
2008/5/20,1.045700115
2008/5/21,1.045257285
2008/5/22,1.044991586
2008/5/23,1.044991586
2008/5/26,1.044814454
2008/5/27,1.045877247
2008/5/28,1.046674342
2008/5/29,1.047382871
2008/5/30,1.0480914
2008/6/2,1.048888495
2008/6/3,1.04968559
2008/6/4,1.049331326
2008/6/5,1.049065627
2008/6/6,1.049508458
2008/6/10,1.048268532
2008/6/11,1.047028607
2008/6/12,1.046231512
2008/6/13,1.04764857
2008/6/16,1.047205739
2008/6/17,1.046674342
2008/6/18,1.047560004
2008/6/19,1.046762909
2008/6/20,1.04764857
2008/6/23,1.048534231
2008/6/24,1.048002834
2008/6/25,1.047028607
2008/6/26,1.047471437
2008/6/27,1.045611549
2008/6/30,1.046674342
2008/7/1,1.045257285
2008/7/2,1.044991586
2008/7/3,1.044283057
2008/7/4,1.044194491
2008/7/7,1.043840227
2008/7/8,1.044105925
2008/7/9,1.044283057
2008/7/10,1.043840227
2008/7/11,1.043485962
2008/7/14,1.043928793
2008/7/15,1.044105925
2008/7/16,1.043840227
2008/7/17,1.044548756
2008/7/18,1.04446019
2008/7/21,1.045345851
2008/7/22,1.044725888
2008/7/23,1.04605438
2008/7/24,1.046231512
2008/7/25,1.046674342
2008/7/28,1.04649721
2008/7/29,1.04605438
2008/7/30,1.046231512
2008/7/31,1.045700115
2008/8/1,1.046320078
2008/8/4,1.045522983
2008/8/5,1.04649721
2008/8/6,1.046762909
2008/8/7,1.048179966
2008/8/8,1.050039855
2008/8/11,1.047825702
2008/8/12,1.049597024
2008/8/13,1.049862723
2008/8/14,1.050305553
2008/8/15,1.04924276
2008/8/18,1.051014082
2008/8/19,1.052254008
2008/8/20,1.052254008
2008/8/21,1.051811177
2008/8/22,1.05402533
2008/8/25,1.05287397
2008/8/26,1.052165442
2008/8/27,1.053051103
2008/8/28,1.053671065
2008/8/29,1.055885218
2008/9/1,1.055973784
2008/9/2,1.058010805
2008/9/3,1.058985032
2008/9/4,1.060579222
2008/9/5,1.062350545
2008/9/8,1.063413338
2008/9/9,1.065716057
2008/9/10,1.071030024
2008/9/11,1.070675759
2008/9/12,1.076166859
2008/9/16,1.094322912
2008/9/17,1.101939598
2008/9/18,1.099991143
2008/9/19,1.097599858
2008/9/22,1.093968648
2008/9/23,1.097511292
2008/9/24,1.10052254
2008/9/25,1.101319635
2008/9/26,1.103356656
2008/10/6,1.107342131
2008/10/7,1.116375875
2008/10/8,1.132406341
2008/10/9,1.144539899
2008/10/10,1.1497653
2008/10/13,1.156319192
2008/10/14,1.15454787
2008/10/15,1.157559118
2008/10/16,1.1604818
2008/10/17,1.156496325
2008/10/20,1.147462581
2008/10/21,1.150119564
2008/10/22,1.151890887
2008/10/23,1.14542556
2008/10/24,1.143122841
2008/10/27,1.136657515
2008/10/28,1.133203436
2008/10/29,1.135594721
2008/10/30,1.13586042
2008/10/31,1.135240457
2008/11/3,1.133026304
2008/11/4,1.131609246
